trial_number,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
2,450,entropy,4,15,2,sqrt,balanced,6,14,14,0.6222222222222222,0.7213114754098361,0.5968379446640316,45
2,450,entropy,4,15,2,sqrt,balanced,6,15,15,0.5333333333333333,0.676923076923077,0.8715415019762845,45
2,450,entropy,4,15,2,sqrt,balanced,6,16,16,0.5333333333333333,0.3225806451612903,0.6719367588932806,45
2,450,entropy,4,15,2,sqrt,balanced,6,17,17,0.5476190476190477,0.09523809523809523,0.6295454545454545,42
2,450,entropy,4,15,2,sqrt,balanced,6,18,18,0.4888888888888889,0.30303030303030304,0.4980237154150198,45
2,450,entropy,4,15,2,sqrt,balanced,6,19,19,0.5333333333333333,0.6440677966101694,0.7984189723320159,45
2,450,entropy,4,15,2,sqrt,balanced,6,20,20,0.5111111111111111,0.0,0.43478260869565216,45
2,450,entropy,4,15,2,sqrt,balanced,6,21,21,0.6222222222222222,0.48484848484848486,0.6924603174603174,45
2,450,entropy,4,15,2,sqrt,balanced,6,22,22,0.5555555555555556,0.696969696969697,0.6640316205533596,45
2,450,entropy,4,15,2,sqrt,balanced,6,23,23,0.5909090909090909,0.7,0.8119834710743801,44
2,450,entropy,4,15,2,sqrt,balanced,6,24,24,0.5,0.3076923076923077,0.36363636363636365,18
2,450,entropy,4,15,2,sqrt,balanced,6,25,25,0.5111111111111111,0.35294117647058826,0.6027667984189724,45
2,450,entropy,4,15,2,sqrt,balanced,6,26,26,0.5777777777777777,0.42424242424242425,0.7202380952380952,45
2,450,entropy,4,15,2,sqrt,balanced,6,27,27,0.4888888888888889,0.6461538461538462,0.5691699604743083,45
2,450,entropy,4,15,2,sqrt,balanced,6,28,28,0.5111111111111111,0.42105263157894735,0.4881422924901186,45
2,450,entropy,4,15,2,sqrt,balanced,6,29,29,0.8222222222222222,0.84,0.8794466403162056,45
2,450,entropy,4,15,2,sqrt,balanced,6,30,30,0.4666666666666667,0.0,0.47718253968253976,45
2,450,entropy,4,15,2,sqrt,balanced,6,31,31,0.8222222222222222,0.8518518518518519,0.9683794466403162,45
2,450,entropy,4,15,2,sqrt,balanced,6,32,32,0.8636363636363636,0.88,0.9026915113871636,44
2,450,entropy,4,15,2,sqrt,balanced,6,33,33,0.7333333333333333,0.6666666666666666,0.8695652173913043,45
2,450,entropy,4,15,2,sqrt,balanced,6,34,34,0.7333333333333333,0.6666666666666666,0.9603174603174603,45
2,450,entropy,4,15,2,sqrt,balanced,6,35,35,0.5111111111111111,0.08333333333333333,0.7845849802371542,45
2,450,entropy,4,15,2,sqrt,balanced,6,36,36,0.45454545454545453,0.5555555555555556,0.4958677685950414,44
2,450,entropy,4,15,2,sqrt,balanced,6,37,37,0.5111111111111111,0.0,0.5652173913043479,45
2,450,entropy,4,15,2,sqrt,balanced,6,38,38,0.4888888888888889,0.5106382978723404,0.5533596837944664,45
2,450,entropy,4,15,2,sqrt,balanced,6,39,39,0.4318181818181818,0.46808510638297873,0.3871635610766045,44
2,450,entropy,4,15,2,sqrt,balanced,6,40,40,0.5111111111111111,0.5769230769230769,0.4861111111111111,45
2,450,entropy,4,15,2,sqrt,balanced,6,41,41,0.5333333333333333,0.0,0.6666666666666667,45
2,450,entropy,4,15,2,sqrt,balanced,6,42,42,0.7555555555555555,0.6857142857142857,0.9446640316205533,45
2,450,entropy,4,15,2,sqrt,balanced,6,43,43,0.7777777777777778,0.7058823529411765,0.8438735177865613,45
2,450,entropy,4,15,2,sqrt,balanced,6,44,44,0.7241379310344828,0.7333333333333333,0.7523809523809524,29
2,450,entropy,4,15,2,sqrt,balanced,6,45,45,0.6444444444444445,0.5555555555555556,0.7430830039525692,45
2,450,entropy,4,15,2,sqrt,balanced,6,46,46,0.5555555555555556,0.5454545454545454,0.5909090909090909,45
2,450,entropy,4,15,2,sqrt,balanced,6,47,47,0.5111111111111111,0.0,0.5942460317460317,45
2,450,entropy,4,15,2,sqrt,balanced,6,48,48,0.7647058823529411,0.75,0.8714285714285714,17
2,450,entropy,4,15,2,sqrt,balanced,6,49,49,0.8222222222222222,0.8095238095238095,0.9169960474308301,45
2,450,entropy,4,15,2,sqrt,balanced,6,50,50,0.5111111111111111,0.0,0.5938735177865613,45
2,450,entropy,4,15,2,sqrt,balanced,6,51,51,0.5333333333333333,0.0,0.42460317460317465,45
2,450,entropy,4,15,2,sqrt,balanced,6,52,52,0.7317073170731707,0.6206896551724138,0.8157894736842105,41
2,450,entropy,4,15,2,sqrt,balanced,6,53,53,0.5813953488372093,0.47058823529411764,0.6277056277056277,43
2,450,entropy,4,15,2,sqrt,balanced,6,54,54,0.6153846153846154,0.6808510638297872,0.8288043478260869,39
2,450,entropy,4,15,2,sqrt,balanced,6,55,55,0.5111111111111111,0.0,0.7707509881422925,45
2,450,entropy,4,15,2,sqrt,balanced,6,56,56,0.8636363636363636,0.88,0.9380165289256198,44
2,450,entropy,4,15,2,sqrt,balanced,6,57,57,0.6,0.6538461538461539,0.6865079365079365,45
2,450,entropy,4,15,2,sqrt,balanced,6,58,58,0.5333333333333333,0.631578947368421,0.5714285714285714,45
2,450,entropy,4,15,2,sqrt,balanced,6,59,59,0.4222222222222222,0.1875,0.4742063492063492,45
2,450,entropy,4,15,2,sqrt,balanced,6,60,60,0.7954545454545454,0.8,0.921487603305785,44
2,450,entropy,4,15,2,sqrt,balanced,6,61,61,0.7674418604651163,0.7727272727272727,0.8722943722943723,43
2,450,entropy,4,15,2,sqrt,balanced,6,62,62,0.7333333333333333,0.7142857142857143,0.8992094861660079,45
2,450,entropy,4,15,2,sqrt,balanced,6,63,63,0.5813953488372093,0.5,0.5822510822510822,43
2,450,entropy,4,15,2,sqrt,balanced,6,64,64,0.5555555555555556,0.16666666666666666,0.6640316205533596,45
2,450,entropy,4,15,2,sqrt,balanced,6,65,65,0.6888888888888889,0.6818181818181818,0.7361111111111112,45
2,450,entropy,4,15,2,sqrt,balanced,6,66,66,0.4666666666666667,0.42857142857142855,0.4841897233201581,45
2,450,entropy,4,15,2,sqrt,balanced,6,67,67,0.5555555555555556,0.2857142857142857,0.6304347826086957,45
2,450,entropy,4,15,2,sqrt,balanced,6,68,68,0.4888888888888889,0.0,0.6699604743083003,45
2,450,entropy,4,15,2,sqrt,balanced,6,69,69,0.5333333333333333,0.5714285714285714,0.5992063492063492,45
2,450,entropy,4,15,2,sqrt,balanced,6,70,70,0.6888888888888889,0.6956521739130435,0.766798418972332,45
2,450,entropy,4,15,2,sqrt,balanced,6,71,71,0.7333333333333333,0.6470588235294118,0.9387351778656128,45
2,450,entropy,4,15,2,sqrt,balanced,6,72,72,0.6222222222222222,0.45161290322580644,0.8033596837944664,45
2,450,entropy,4,15,2,sqrt,balanced,6,73,73,0.5333333333333333,0.08695652173913043,0.6758893280632412,45
2,450,entropy,4,15,2,sqrt,balanced,6,74,74,0.5777777777777777,0.2962962962962963,0.5099206349206349,45
2,450,entropy,4,15,2,sqrt,balanced,6,75,75,0.8048780487804879,0.7647058823529411,0.8666666666666666,41
2,450,entropy,4,15,2,sqrt,balanced,6,76,76,0.5555555555555556,0.4444444444444444,0.6027667984189723,45
2,450,entropy,4,15,2,sqrt,balanced,6,77,77,0.5777777777777777,0.6122448979591837,0.5575396825396826,45
2,450,entropy,4,15,2,sqrt,balanced,6,78,78,0.4888888888888889,0.5306122448979592,0.5988142292490118,45
2,450,entropy,4,15,2,sqrt,balanced,6,79,79,0.65,0.5625,0.6174999999999999,40
2,450,entropy,4,15,2,sqrt,balanced,6,80,80,0.5111111111111111,0.08333333333333333,0.6284584980237155,45
2,450,entropy,4,15,2,sqrt,balanced,6,81,81,0.5777777777777777,0.2962962962962963,0.7905138339920948,45
2,450,entropy,4,15,2,sqrt,balanced,6,82,82,0.5333333333333333,0.676923076923077,0.7509881422924901,45
2,450,entropy,4,15,2,sqrt,balanced,6,83,83,0.6052631578947368,0.34782608695652173,0.7700831024930748,38
2,450,entropy,4,15,2,sqrt,balanced,6,84,84,0.6136363636363636,0.5641025641025641,0.7308488612836439,44
2,450,entropy,4,15,2,sqrt,balanced,6,85,85,0.5,0.65625,0.8737060041407867,44
2,450,entropy,4,15,2,sqrt,balanced,6,86,86,0.6818181818181818,0.65,0.7795031055900622,44
2,450,entropy,4,15,2,sqrt,balanced,6,87,87,0.5111111111111111,0.65625,0.5138339920948617,45
2,450,entropy,4,15,2,sqrt,balanced,6,88,88,0.4727272727272727,0.12121212121212122,0.5423280423280423,55
2,450,entropy,4,15,2,sqrt,balanced,6,89,89,0.6666666666666666,0.4827586206896552,0.6726190476190477,45
2,450,entropy,4,15,2,sqrt,balanced,6,90,90,0.4888888888888889,0.5306122448979592,0.4426877470355731,45
2,450,entropy,4,15,2,sqrt,balanced,6,91,91,0.5454545454545454,0.6875,0.7603305785123967,44
2,450,entropy,4,15,2,sqrt,balanced,6,92,92,0.5892857142857143,0.43902439024390244,0.7525641025641026,56
2,450,entropy,4,15,2,sqrt,balanced,6,93,93,0.7333333333333333,0.7,0.8241106719367589,45
2,450,entropy,4,15,2,sqrt,balanced,6,94,94,0.8181818181818182,0.8518518518518519,1.0,44
2,450,entropy,4,15,2,sqrt,balanced,6,95,95,0.32142857142857145,0.4864864864864865,0.5833333333333334,28
2,450,entropy,4,15,2,sqrt,balanced,6,96,96,0.5,0.6666666666666666,0.5056689342403629,42
2,450,entropy,4,15,2,sqrt,balanced,6,97,97,0.5,0.0,0.5764462809917356,44
2,450,entropy,4,15,2,sqrt,balanced,6,98,98,0.5555555555555556,0.6666666666666666,0.549407114624506,45
2,450,entropy,4,15,2,sqrt,balanced,6,99,99,0.5116279069767442,0.46153846153846156,0.49134199134199136,43
2,450,entropy,4,15,2,sqrt,balanced,6,100,100,0.5277777777777778,0.6222222222222222,0.5802469135802469,36
2,450,entropy,4,15,2,sqrt,balanced,6,101,101,0.4888888888888889,0.0,0.6640316205533597,45
2,450,entropy,4,15,2,sqrt,balanced,6,102,102,0.4888888888888889,0.0,0.7440711462450592,45
2,450,entropy,4,15,2,sqrt,balanced,6,103,103,0.6744186046511628,0.631578947368421,0.712121212121212,43
2,450,entropy,4,15,2,sqrt,balanced,6,104,104,0.46511627906976744,0.30303030303030304,0.5194805194805194,43
2,450,entropy,4,15,2,sqrt,balanced,6,105,105,0.5333333333333333,0.08695652173913043,0.5059288537549407,45
2,450,entropy,4,15,2,sqrt,balanced,6,106,106,0.6666666666666666,0.6511627906976745,0.7400793650793651,45
2,450,entropy,4,15,2,sqrt,balanced,6,107,107,0.5111111111111111,0.5,0.5277777777777778,45
2,450,entropy,4,15,2,sqrt,balanced,6,108,108,0.8222222222222222,0.8,0.8656126482213439,45
3,500,entropy,4,15,6,,balanced_subsample,6,1,1,0.6222222222222222,0.711864406779661,0.7569169960474309,45
3,500,entropy,4,15,6,,balanced_subsample,6,2,2,0.6888888888888889,0.5625,0.8320158102766798,45
3,500,entropy,4,15,6,,balanced_subsample,6,3,3,0.4666666666666667,0.6,0.4525691699604743,45
3,500,entropy,4,15,6,,balanced_subsample,6,4,4,0.4888888888888889,0.6567164179104478,0.724308300395257,45
3,500,entropy,4,15,6,,balanced_subsample,6,5,5,0.37777777777777777,0.46153846153846156,0.3382936507936508,45
3,500,entropy,4,15,6,,balanced_subsample,6,6,6,0.5555555555555556,0.16666666666666666,0.5059523809523809,45
3,500,entropy,4,15,6,,balanced_subsample,6,7,7,0.5555555555555556,0.6875,0.9308300395256918,45
3,500,entropy,4,15,6,,balanced_subsample,6,8,8,0.6666666666666666,0.7169811320754716,0.6867588932806323,45
3,500,entropy,4,15,6,,balanced_subsample,6,9,9,0.5555555555555556,0.23076923076923078,0.6031746031746033,45
3,500,entropy,4,15,6,,balanced_subsample,6,10,10,0.6444444444444445,0.6190476190476191,0.6964285714285714,45
3,500,entropy,4,15,6,,balanced_subsample,6,11,11,0.6,0.4375,0.5889328063241107,45
3,500,entropy,4,15,6,,balanced_subsample,6,12,12,0.4888888888888889,0.14814814814814814,0.6656746031746033,45
3,500,entropy,4,15,6,,balanced_subsample,6,13,13,0.8571428571428571,0.8387096774193549,0.8921568627450981,35
3,500,entropy,4,15,6,,balanced_subsample,6,14,14,0.6,0.6785714285714286,0.7272727272727273,45
3,500,entropy,4,15,6,,balanced_subsample,6,15,15,0.6444444444444445,0.7333333333333333,0.8992094861660078,45
3,500,entropy,4,15,6,,balanced_subsample,6,16,16,0.5555555555555556,0.47368421052631576,0.5355731225296443,45
3,500,entropy,4,15,6,,balanced_subsample,6,17,17,0.5238095238095238,0.0,0.5977272727272728,42
3,500,entropy,4,15,6,,balanced_subsample,6,18,18,0.4444444444444444,0.0,0.33695652173913043,45
3,500,entropy,4,15,6,,balanced_subsample,6,19,19,0.6888888888888889,0.72,0.7628458498023715,45
3,500,entropy,4,15,6,,balanced_subsample,6,20,20,0.5111111111111111,0.0,0.5217391304347827,45
3,500,entropy,4,15,6,,balanced_subsample,6,21,21,0.6444444444444445,0.68,0.7142857142857143,45
3,500,entropy,4,15,6,,balanced_subsample,6,22,22,0.6666666666666666,0.7272727272727273,0.673913043478261,45
3,500,entropy,4,15,6,,balanced_subsample,6,23,23,0.6590909090909091,0.7368421052631579,0.8243801652892563,44
3,500,entropy,4,15,6,,balanced_subsample,6,24,24,0.5,0.3076923076923077,0.37662337662337664,18
3,500,entropy,4,15,6,,balanced_subsample,6,25,25,0.5777777777777777,0.3448275862068966,0.6778656126482213,45
3,500,entropy,4,15,6,,balanced_subsample,6,26,26,0.6222222222222222,0.6530612244897959,0.683531746031746,45
3,500,entropy,4,15,6,,balanced_subsample,6,27,27,0.5111111111111111,0.6206896551724138,0.6047430830039526,45
3,500,entropy,4,15,6,,balanced_subsample,6,28,28,0.4222222222222222,0.1875,0.49209486166007904,45
3,500,entropy,4,15,6,,balanced_subsample,6,29,29,0.6888888888888889,0.7586206896551724,0.8537549407114624,45
3,500,entropy,4,15,6,,balanced_subsample,6,30,30,0.5111111111111111,0.08333333333333333,0.5228174603174603,45
3,500,entropy,4,15,6,,balanced_subsample,6,31,31,0.8666666666666667,0.875,0.9743083003952568,45
3,500,entropy,4,15,6,,balanced_subsample,6,32,32,0.8181818181818182,0.84,0.8902691511387164,44
3,500,entropy,4,15,6,,balanced_subsample,6,33,33,0.7333333333333333,0.6666666666666666,0.8359683794466404,45
3,500,entropy,4,15,6,,balanced_subsample,6,34,34,0.9111111111111111,0.9130434782608695,0.9751984126984127,45
3,500,entropy,4,15,6,,balanced_subsample,6,35,35,0.5777777777777777,0.2962962962962963,0.7667984189723319,45
3,500,entropy,4,15,6,,balanced_subsample,6,36,36,0.4090909090909091,0.4583333333333333,0.44628099173553715,44
3,500,entropy,4,15,6,,balanced_subsample,6,37,37,0.5111111111111111,0.0,0.5602766798418972,45
3,500,entropy,4,15,6,,balanced_subsample,6,38,38,0.5777777777777777,0.4864864864864865,0.5375494071146245,45
3,500,entropy,4,15,6,,balanced_subsample,6,39,39,0.5,0.26666666666666666,0.432712215320911,44
3,500,entropy,4,15,6,,balanced_subsample,6,40,40,0.4666666666666667,0.07692307692307693,0.47023809523809523,45
3,500,entropy,4,15,6,,balanced_subsample,6,41,41,0.5333333333333333,0.0,0.7718253968253967,45
3,500,entropy,4,15,6,,balanced_subsample,6,42,42,0.9111111111111111,0.9130434782608695,0.9347826086956522,45
3,500,entropy,4,15,6,,balanced_subsample,6,43,43,0.6666666666666666,0.4827586206896552,0.8715415019762845,45
3,500,entropy,4,15,6,,balanced_subsample,6,44,44,0.6551724137931034,0.5833333333333334,0.7380952380952381,29
3,500,entropy,4,15,6,,balanced_subsample,6,45,45,0.5111111111111111,0.08333333333333333,0.782608695652174,45
3,500,entropy,4,15,6,,balanced_subsample,6,46,46,0.6,0.5909090909090909,0.6047430830039526,45
3,500,entropy,4,15,6,,balanced_subsample,6,47,47,0.4888888888888889,0.6349206349206349,0.6408730158730159,45
3,500,entropy,4,15,6,,balanced_subsample,6,48,48,0.8235294117647058,0.8421052631578947,0.8428571428571429,17
3,500,entropy,4,15,6,,balanced_subsample,6,49,49,0.7777777777777778,0.75,0.9090909090909092,45
3,500,entropy,4,15,6,,balanced_subsample,6,50,50,0.5111111111111111,0.0,0.642292490118577,45
3,500,entropy,4,15,6,,balanced_subsample,6,51,51,0.4666666666666667,0.6363636363636364,0.45634920634920634,45
3,500,entropy,4,15,6,,balanced_subsample,6,52,52,0.7317073170731707,0.5925925925925926,0.8277511961722488,41
3,500,entropy,4,15,6,,balanced_subsample,6,53,53,0.5348837209302325,0.2857142857142857,0.6082251082251082,43
3,500,entropy,4,15,6,,balanced_subsample,6,54,54,0.6923076923076923,0.7142857142857143,0.8152173913043478,39
3,500,entropy,4,15,6,,balanced_subsample,6,55,55,0.5111111111111111,0.0,0.9110671936758894,45
3,500,entropy,4,15,6,,balanced_subsample,6,56,56,0.6818181818181818,0.75,0.902892561983471,44
3,500,entropy,4,15,6,,balanced_subsample,6,57,57,0.6222222222222222,0.6046511627906976,0.6607142857142857,45
3,500,entropy,4,15,6,,balanced_subsample,6,58,58,0.5333333333333333,0.5714285714285714,0.6349206349206349,45
3,500,entropy,4,15,6,,balanced_subsample,6,59,59,0.4666666666666667,0.14285714285714285,0.44246031746031744,45
3,500,entropy,4,15,6,,balanced_subsample,6,60,60,0.7954545454545454,0.8,0.8987603305785125,44
3,500,entropy,4,15,6,,balanced_subsample,6,61,61,0.7906976744186046,0.7906976744186046,0.8593073593073594,43
3,500,entropy,4,15,6,,balanced_subsample,6,62,62,0.7777777777777778,0.7916666666666666,0.8893280632411067,45
3,500,entropy,4,15,6,,balanced_subsample,6,63,63,0.4883720930232558,0.0,0.5,43
3,500,entropy,4,15,6,,balanced_subsample,6,64,64,0.5333333333333333,0.27586206896551724,0.592885375494071,45
3,500,entropy,4,15,6,,balanced_subsample,6,65,65,0.6,0.55,0.7559523809523809,45
3,500,entropy,4,15,6,,balanced_subsample,6,66,66,0.4444444444444444,0.5454545454545454,0.5355731225296443,45
3,500,entropy,4,15,6,,balanced_subsample,6,67,67,0.5333333333333333,0.2222222222222222,0.6314229249011858,45
3,500,entropy,4,15,6,,balanced_subsample,6,68,68,0.5111111111111111,0.08333333333333333,0.7055335968379446,45
3,500,entropy,4,15,6,,balanced_subsample,6,69,69,0.4666666666666667,0.4782608695652174,0.5297619047619048,45
3,500,entropy,4,15,6,,balanced_subsample,6,70,70,0.7333333333333333,0.7142857142857143,0.8043478260869565,45
3,500,entropy,4,15,6,,balanced_subsample,6,71,71,0.6888888888888889,0.5625,0.9347826086956521,45
3,500,entropy,4,15,6,,balanced_subsample,6,72,72,0.7777777777777778,0.75,0.8962450592885375,45
3,500,entropy,4,15,6,,balanced_subsample,6,73,73,0.5777777777777777,0.6666666666666666,0.682806324110672,45
3,500,entropy,4,15,6,,balanced_subsample,6,74,74,0.4666666666666667,0.5862068965517241,0.49404761904761907,45
3,500,entropy,4,15,6,,balanced_subsample,6,75,75,0.6585365853658537,0.5,0.888095238095238,41
3,500,entropy,4,15,6,,balanced_subsample,6,76,76,0.4666666666666667,0.52,0.5454545454545454,45
3,500,entropy,4,15,6,,balanced_subsample,6,77,77,0.6,0.625,0.5595238095238095,45
3,500,entropy,4,15,6,,balanced_subsample,6,78,78,0.5111111111111111,0.6071428571428571,0.5810276679841898,45
3,500,entropy,4,15,6,,balanced_subsample,6,79,79,0.65,0.5625,0.6225,40
3,500,entropy,4,15,6,,balanced_subsample,6,80,80,0.5333333333333333,0.08695652173913043,0.5869565217391305,45
3,500,entropy,4,15,6,,balanced_subsample,6,81,81,0.4888888888888889,0.0,0.8142292490118578,45
3,500,entropy,4,15,6,,balanced_subsample,6,82,82,0.5111111111111111,0.65625,0.741106719367589,45
3,500,entropy,4,15,6,,balanced_subsample,6,83,83,0.5789473684210527,0.2727272727272727,0.7700831024930748,38
3,500,entropy,4,15,6,,balanced_subsample,6,84,84,0.6818181818181818,0.6111111111111112,0.7060041407867496,44
3,500,entropy,4,15,6,,balanced_subsample,6,85,85,0.6136363636363636,0.711864406779661,0.8840579710144928,44
3,500,entropy,4,15,6,,balanced_subsample,6,86,86,0.7272727272727273,0.7,0.8157349896480331,44
3,500,entropy,4,15,6,,balanced_subsample,6,87,87,0.5111111111111111,0.56,0.5,45
3,500,entropy,4,15,6,,balanced_subsample,6,88,88,0.45454545454545453,0.0625,0.511904761904762,55
3,500,entropy,4,15,6,,balanced_subsample,6,89,89,0.4888888888888889,0.5964912280701754,0.626984126984127,45
3,500,entropy,4,15,6,,balanced_subsample,6,90,90,0.4666666666666667,0.42857142857142855,0.45849802371541504,45
3,500,entropy,4,15,6,,balanced_subsample,6,91,91,0.6818181818181818,0.7407407407407407,0.731404958677686,44
3,500,entropy,4,15,6,,balanced_subsample,6,92,92,0.5892857142857143,0.43902439024390244,0.7448717948717949,56
3,500,entropy,4,15,6,,balanced_subsample,6,93,93,0.7555555555555555,0.7555555555555555,0.8527667984189724,45
3,500,entropy,4,15,6,,balanced_subsample,6,94,94,0.7954545454545454,0.8363636363636363,0.989648033126294,44
3,500,entropy,4,15,6,,balanced_subsample,6,95,95,0.5357142857142857,0.5185185185185185,0.5625,28
3,500,entropy,4,15,6,,balanced_subsample,6,96,96,0.5,0.631578947368421,0.5804988662131519,42
3,500,entropy,4,15,6,,balanced_subsample,6,97,97,0.5,0.0,0.5702479338842975,44
3,500,entropy,4,15,6,,balanced_subsample,6,98,98,0.5555555555555556,0.5652173913043478,0.5256916996047432,45
3,500,entropy,4,15,6,,balanced_subsample,6,99,99,0.4186046511627907,0.4186046511627907,0.41125541125541126,43
3,500,entropy,4,15,6,,balanced_subsample,6,100,100,0.5277777777777778,0.48484848484848486,0.5925925925925927,36
3,500,entropy,4,15,6,,balanced_subsample,6,101,101,0.4888888888888889,0.0,0.683794466403162,45
3,500,entropy,4,15,6,,balanced_subsample,6,102,102,0.4888888888888889,0.0,0.7164031620553359,45
3,500,entropy,4,15,6,,balanced_subsample,6,103,103,0.5813953488372093,0.47058823529411764,0.722943722943723,43
3,500,entropy,4,15,6,,balanced_subsample,6,104,104,0.5348837209302325,0.6153846153846154,0.5335497835497836,43
3,500,entropy,4,15,6,,balanced_subsample,6,105,105,0.6,0.47058823529411764,0.5474308300395256,45
3,500,entropy,4,15,6,,balanced_subsample,6,106,106,0.6222222222222222,0.5853658536585366,0.6666666666666666,45
3,500,entropy,4,15,6,,balanced_subsample,6,107,107,0.4888888888888889,0.5306122448979592,0.49503968253968256,45
3,500,entropy,4,15,6,,balanced_subsample,6,108,108,0.8222222222222222,0.7894736842105263,0.8794466403162056,45
4,400,log_loss,3,15,10,sqrt,balanced_subsample,6,1,1,0.6444444444444445,0.7241379310344828,0.7470355731225297,45
4,400,log_loss,3,15,10,sqrt,balanced_subsample,6,2,2,0.7777777777777778,0.75,0.8577075098814229,45
4,400,log_loss,3,15,10,sqrt,balanced_subsample,6,3,3,0.4666666666666667,0.625,0.5355731225296443,45
